"Serie 1: Tiempo (s)","Serie 1: Caudal (L/s)","Serie 1: Volumen (L)","Serie 2: Tiempo (s)","Serie 2: Caudal (L/s)","Serie 2: Volumen (L)","Serie 3: Tiempo (s)","Serie 3: Caudal (L/s)","Serie 3: Volumen (L)","Serie 4: Tiempo (s)","Serie 4: Caudal (L/s)","Serie 4: Volumen (L)","Serie 5: Tiempo (s)","Serie 5: Caudal (L/s)","Serie 5: Volumen (L)","Serie 6: Tiempo (s)","Serie 6: Caudal (L/s)","Serie 6: Volumen (L)","Serie 7: Tiempo (s)","Serie 7: Caudal (L/s)","Serie 7: Volumen (L)","Serie 8: Tiempo (s)","Serie 8: Caudal (L/s)","Serie 8: Volumen (L)","Serie 9: Tiempo (s)","Serie 9: Caudal (L/s)","Serie 9: Volumen (L)","Serie 10: Tiempo (s)","Serie 10: Caudal (L/s)","Serie 10: Volumen (L)","Serie 11: Tiempo (s)","Serie 11: Caudal (L/s)","Serie 11: Volumen (L)","Serie 12: Tiempo (s)","Serie 12: Caudal (L/s)","Serie 12: Volumen (L)","Serie 13: Tiempo (s)","Serie 13: Caudal (L/s)","Serie 13: Volumen (L)"
,,,,,,,,,,,,53.68,1.0467686436,-0.298557305133,,,,,,,,,,,,,26.84,-1.559142675,1.16886972561,26.84,-0.061294127634,0.854907697062,26.84,2.40834094252,1.02229539647,26.84,1.72755479306,-1.69036961738
,,,,,,,,,,,,53.7,1.02772567439,-0.319302248313,,,,,,,,,,,,,26.85,-1.539504613,1.18436296205,26.85,-0.061294127634,0.855520638339,26.85,2.38870288052,0.998310177353,26.85,1.65019273062,-1.707258355
,,,,,,,,,,,,53.72,1.01760909699,-0.339755596027,,,,,,,,,,,,,26.86,-1.52046164378,1.19966279334,26.86,-0.061294127634,0.856133579615,26.86,2.35954333391,0.974568946281,26.86,1.5722355754,-1.72337049653
,,,,,,,,,,,,53.74,0.969406581164,-0.359625752808,,,,,,,,,,,,,26.87,-1.49130209717,1.21472161204,26.87,-0.061294127634,0.856746520891,26.87,2.26254320946,0.951458513564,26.87,1.48475693556,-1.73865545908
,,,,,,,,,,,,53.76,0.911087487941,-0.378430693499,,,,,,,,,,,,,26.88,-1.49130209717,1.22963463301,26.88,-0.061294127634,0.857359462168,26.88,2.19470263163,0.929172284358,26.88,1.49427842017,-1.75355063586
,,,,,,,,,,,,53.78,0.900970910545,-0.396551277484,,,,,,,,,,,,,26.89,-1.47166403517,1.24444946368,26.89,-0.061294127634,0.857972403444,26.89,2.1072239918,0.907662651241,26.89,1.52343796678,-1.7686392178
,,,,,,,,,,,,53.8,0.871811363933,-0.414279100229,,,,,,,,,,,,,26.9,-1.42286642655,1.25892211598,26.9,-0.061294127634,0.85858534472,26.9,1.95130968135,0.887369982875,26.9,1.52343796678,-1.78387359746
,,,,,,,,,,,,53.82,0.871811363933,-0.431715327508,,,,,,,,,,,,,26.91,-1.39370687994,1.27300498252,26.91,-0.061294127634,0.859198285997,26.91,1.8543095569,0.868341886684,26.91,1.49427842017,-1.7989621794
,,,,,,,,,,,,53.84,0.784332724099,-0.448276768388,,,,,,,,,,,,,26.92,-1.38418539533,1.28689444389,26.92,-0.0517726430262,0.85976361985,26.92,1.77635240168,0.850188576891,26.92,1.47464035817,-1.81380677329
,,,,,,,,,,,,53.86,0.726013630876,-0.463380231938,,,,,,,,,,,,,26.93,-1.34490927133,1.30053991723,26.93,-0.061294127634,0.860328953703,26.93,1.77635240168,0.832425052874,26.93,1.41632126494,-1.82826158141
,,,,,,,,,,,,53.88,0.677216022261,-0.477412528469,,,,,,,,,,,,,26.94,-1.2865901781,1.31369741447,26.94,-0.0517726430262,0.860894287557,26.94,1.74719285507,0.814807326591,26.94,1.35800217172,-1.84213319859
,,,,,,,,,,,,53.9,0.618896929038,-0.490373657982,,,,,,,,,,,,,26.95,-1.24790914688,1.3263699111,26.95,-0.061294127634,0.86145962141,26.95,1.75671433967,0.797287790617,26.95,1.3193211405,-1.85551981515
,,,,,,,,,,,,53.92,0.60937544443,-0.502656381717,,,,,,,,,,,,,26.96,-1.18959005366,1.3385574071,26.96,-0.061294127634,0.862072562686,26.96,1.71803330845,0.779914052376,26.96,1.27052353189,-1.86846903851
,,,,,,,,,,,,53.94,0.551056351207,-0.514260699673,,,,,,,,,,,,,26.97,-1.20922811567,1.35055149795,26.97,-0.061294127634,0.862685503962,26.97,1.71803330845,0.762733719292,26.97,1.27052353189,-1.88117427383
,,,,,,,,,,,,53.96,0.521896804596,-0.524990231231,,,,,,,,,,,,,26.98,-1.15090902244,1.36235218364,26.98,-0.061294127634,0.863298445239,26.98,1.67935227724,0.745746791363,26.98,1.29016159389,-1.89397769946
,,,,,,,,,,,,53.98,0.454056226765,-0.534749761545,,,,,,,,,,,,,26.99,-1.15090902244,1.37386127386,26.99,-0.061294127634,0.863911386515,26.99,1.65019273062,0.729099066324,26.99,1.25148056267,-1.90668591024
,,,,,,,,,,,,54,0.40525861815,-0.543342909994,,,,,,,,,,,,,27,-1.13127096044,1.38527217378,27,-0.061294127634,0.864524327792,27,1.63055466862,0.712695329328,27,1.23184250067,-1.91910252556
,,,,,,,,,,,,54.02,0.356461009535,-0.550960106271,,,,,,,,,,,,,27.01,-1.14079244505,1.3966324908,27.01,-0.061294127634,0.865137269068,27.01,1.53295945139,0.696877758728,27.01,1.23184250067,-1.93142095057
,,,,,,,,,,,,54.04,0.278503854308,-0.557309754909,,,,,,,,,,,,,27.02,-1.11163289844,1.40789461752,27.02,-0.061294127634,0.865750210344,27.02,1.49427842017,0.68174156937,27.02,1.18304489205,-1.94349538753
